Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000118960,HS1BP3,Gene Expression,0.005797828629137785,0.19208460191316368,0.2337273112840544,1227,0.14943820676809652,993
ENSG00000183621,ZNF438,Gene Expression,0.005791145419271469,0.1930816954033192,0.23482979201147325,1527,0.2599504094962505,1221
ENSG00000170925,TEX13B,Gene Expression,0.005790212803714749,0.18820093093130774,0.22949659005171152,206,0.03220186919978906,199
ENSG00000196990,FAM163B,Gene Expression,0.0057853054148957065,0.18988154213299424,0.2313272467953137,223,0.039723867959162065,215
ENSG00000173627,APOBEC4,Gene Expression,0.005784932352849907,0.1898350815262706,0.23131746740709555,259,0.03768988359816514,248
ENSG00000139197,PEX5,Gene Expression,0.0057817069618801955,0.19402435402311968,0.23591270951120868,3053,0.44832946118206957,1896
ENSG00000123165,ACTRT1,Gene Expression,0.005781529411537351,0.19083253710995796,0.23232906008073634,234,0.0337664382495158,224
ENSG00000131094,C1QL1,Gene Expression,0.005780904136935179,0.18986109844339372,0.2313272467953137,201,0.034019844962859036,197
ENSG00000163746,PLSCR2,Gene Expression,0.005776516772609801,0.19156170188276755,0.23313818341839113,313,0.043852552982214764,289
ENSG00000165164,CFAP47,Gene Expression,0.005775231984201995,0.19253774334418505,0.23421555573823388,472,0.06848540118381007,439
ENSG00000185897,FFAR3,Gene Expression,0.005771676327995763,0.189093430169319,0.2304759669999476,176,0.026327541573130282,165
ENSG00000206181,ELOA2,Gene Expression,0.005771388660908657,0.19029439138137771,0.2317676580628773,192,0.032038886053195104,188
ENSG00000245680,ZNF585B,Gene Expression,0.0057708958060216494,0.1945273445234288,0.23647651873123476,1597,0.21329724219006202,1232
ENSG00000197768,STPG3,Gene Expression,0.005769880173832416,0.18999137594909588,0.23142982420136782,166,0.025521135831553084,163
ENSG00000258659,TRIM34,Gene Expression,0.0057686137984078265,0.19461390565277092,0.23656581933933163,1276,0.184432307858047,1041
ENSG00000188779,SKOR1,Gene Expression,0.005765673825329547,0.19178277521613296,0.23339150699619174,390,0.043107549214544565,358
ENSG00000144015,TRIM43,Gene Expression,0.005758423405234353,0.19210982594227555,0.23374225183380912,270,0.04618834066208779,252
ENSG00000185982,DEFB128,Gene Expression,0.0057582287404057495,0.18987638103120608,0.2313272467953137,123,0.02161448600800179,118
ENSG00000184313,MROH7,Gene Expression,0.005756965420022854,0.193024470875921,0.2347760084968427,241,0.0495177903456171,232
ENSG00000125414,MYH2,Gene Expression,0.005748718830904611,0.17884280458914015,0.21886848852253726,47,0.009495832623540848,45
ENSG00000141096,DPEP3,Gene Expression,0.005747208453385529,0.1935669425278177,0.23538824853733004,259,0.0463962445074696,249
ENSG00000140600,SH3GL3,Gene Expression,0.005741229351869304,0.1914898352173262,0.23306642835753572,162,0.029470420213451542,160
ENSG00000136002,ARHGEF4,Gene Expression,0.005739816863189455,0.19674463863620284,0.2389628141541288,1137,0.20612038986473089,948
ENSG00000086506,HBQ1,Gene Expression,0.005737705451418479,0.19489629630814798,0.2368771894278352,314,0.05413374271396406,291
ENSG00000155269,GPR78,Gene Expression,0.005736635426501166,0.19395690377972974,0.23584657920713856,266,0.039083718122325355,255
ENSG00000188338,SLC38A3,Gene Expression,0.005734099773816479,0.18994718180706083,0.23139160131617123,146,0.028401010231877848,141
ENSG00000188674,C2orf80,Gene Expression,0.005731516566799413,0.19181494584983083,0.23341492534469238,167,0.027085801245591068,161
ENSG00000148057,IDNK,Gene Expression,0.0057296988954408665,0.19753763971708427,0.23990984211553598,1393,0.18555488599226239,1081
ENSG00000169575,VPREB1,Gene Expression,0.005723205231609581,0.19283160715563463,0.23455722842913895,143,0.030030172507058465,139
ENSG00000276180,HIST1H4I,Gene Expression,0.005719046832282674,0.18769775213575457,0.22889846093226965,136,0.01466157105069822,132
ENSG00000186471,AKAP14,Gene Expression,0.005718781094144222,0.19516175849661987,0.2371519423524442,252,0.0388188822938854,233
ENSG00000274808,TBC1D3B,Gene Expression,0.005718713983564854,0.1976530158813432,0.24003382127747733,516,0.09684523654301136,478
ENSG00000164049,FBXW12,Gene Expression,0.005718621139227343,0.18866303020838515,0.23002901434550627,98,0.015671862380099672,97
ENSG00000118520,ARG1,Gene Expression,0.0057160470225087094,0.19464622285891964,0.23658917535783597,254,0.04277799743524467,241
ENSG00000172073,TEX37,Gene Expression,0.005711877614263609,0.19223475471196094,0.23387849410950523,147,0.023462995101164553,143
ENSG00000169840,GSX1,Gene Expression,0.005710691922936277,0.1962857651625627,0.2384375521915522,368,0.043902480180711974,341
ENSG00000174957,OR5J2,Gene Expression,0.005710654058609843,0.19345155921406731,0.23526378077518686,186,0.02600511145782942,182
ENSG00000197121,PGAP1,Gene Expression,0.005710201975057664,0.19896610823101524,0.24149852448367914,1553,0.21115991609536272,1167
ENSG00000179965,ZNF771,Gene Expression,0.00570853839894887,0.19929051091825256,0.24187601432681108,1925,0.267764159820684,1388
ENSG00000110975,SYT10,Gene Expression,0.005708207788444395,0.1961287288300393,0.23827885397356946,339,0.0469692965020629,309
ENSG00000140254,DUOXA1,Gene Expression,0.005706715968131103,0.1949106836813237,0.2368787308709686,192,0.02826344800818456,188
ENSG00000108702,CCL1,Gene Expression,0.005699591002233088,0.19575287330169733,0.2378542315165173,208,0.037205576777612645,200
ENSG00000139352,ASCL1,Gene Expression,0.005697125431789109,0.19788086584332176,0.24029436503241763,378,0.05150243920105943,337
ENSG00000198553,KCNRG,Gene Expression,0.005694195329479851,0.1945018912684109,0.2364614966834384,174,0.034563430790505376,167
ENSG00000145949,MYLK4,Gene Expression,0.0056907833676031975,0.19836315407495952,0.24083143558213213,433,0.04953646395974484,394
ENSG00000247746,USP51,Gene Expression,0.005682225969068422,0.2009318099027131,0.24367148630555358,883,0.16049616623176408,775
ENSG00000077009,NMRK2,Gene Expression,0.00567822929959229,0.19822211330562967,0.24067638207561357,238,0.03416594273916752,229
ENSG00000182600,SNORC,Gene Expression,0.005672417490703807,0.20023276647683685,0.24290532326698241,566,0.06524960911989368,498
ENSG00000172789,HOXC5,Gene Expression,0.005665689211271118,0.20239231606386587,0.2453437837428105,1270,0.18555739709587316,1025
ENSG00000161594,KLHL10,Gene Expression,0.005664989306966794,0.1950200656123937,0.23699571306349312,136,0.032035624351315135,133
ENSG00000100739,BDKRB1,Gene Expression,0.005661176717029603,0.20149934207882092,0.24431051037974688,371,0.06544538115808655,352
ENSG00000171695,LKAAEAR1,Gene Expression,0.005661023571324826,0.2008084455762016,0.24353823840165878,482,0.05674725348234257,429
ENSG00000213190,MLLT11,Gene Expression,0.005659670100177282,0.20270925372889703,0.24569499129549338,1147,0.1735346462007586,945
ENSG00000167103,PIP5KL1,Gene Expression,0.005658910105511373,0.20142497514443325,0.2442367437517888,696,0.08383893475713143,605
ENSG00000106328,FSCN3,Gene Expression,0.005658866620341262,0.19935867797174023,0.24194248484055259,297,0.03290473274141849,282
ENSG00000136487,GH2,Gene Expression,0.005653304522741572,0.2003099460574811,0.24296630297016514,226,0.038029775385220635,218
ENSG00000146938,NLGN4X,Gene Expression,0.00565192722910411,0.20317218401105963,0.24622303204937868,926,0.13995959584954376,793
ENSG00000164113,ADAD1,Gene Expression,0.005648561958952516,0.20030922228391157,0.24296630297016514,288,0.040068426031064044,271
ENSG00000057149,SERPINB3,Gene Expression,0.005643308436780198,0.19937379740160432,0.24194457193920074,200,0.028713615480991803,191
ENSG00000174898,CATSPERD,Gene Expression,0.005640622435930745,0.1963167284057139,0.23845912197064045,89,0.018578693516178257,88
ENSG00000204116,CHIC1,Gene Expression,0.0056376071095328075,0.20477800055960893,0.24810250138256046,1632,0.2248905434999427,1241
ENSG00000145888,GLRA1,Gene Expression,0.005637156153971642,0.20039531617878814,0.24305352515108475,225,0.03513839449866507,215
ENSG00000104047,DTWD1,Gene Expression,0.0056301507476901255,0.2053722843892234,0.24875575011282067,2113,0.2737079798380925,1483
ENSG00000157219,HTR5A,Gene Expression,0.005628794475323608,0.2025952969838294,0.2455733540776063,230,0.03890176526510274,218
ENSG00000145826,LECT2,Gene Expression,0.005624560437224854,0.19963198095209922,0.24224160269295053,163,0.025786191277421648,159
ENSG00000280204,OR1S1,Gene Expression,0.005617762711218112,0.19878753218536005,0.24129799537067972,130,0.02264142197503264,127
ENSG00000255713,OR4D2,Gene Expression,0.005617121255294996,0.20175470644748206,0.24460370507055235,150,0.03373339781237002,147
ENSG00000231213,PLSCR5,Gene Expression,0.005614112446068503,0.202142139288227,0.24505696703291438,194,0.02593646262823786,189
ENSG00000122574,WIPF3,Gene Expression,0.00561226835138489,0.20364488882319076,0.24676277515546155,361,0.05820907954709269,340
ENSG00000171195,MUC7,Gene Expression,0.00560745218824994,0.20338821308435961,0.24646829365444275,235,0.04165091449963828,211
ENSG00000103449,SALL1,Gene Expression,0.005605798344876574,0.20584498814196772,0.24927814258158076,463,0.07518950582112957,421
ENSG00000241233,KRTAP5-8,Gene Expression,0.005600917154922032,0.20410689753374656,0.2473060087148925,266,0.047769067923941866,256
ENSG00000108342,CSF3,Gene Expression,0.00559651739589922,0.20311783822165452,0.24617369357834568,163,0.03378620090856754,159
ENSG00000171049,FPR2,Gene Expression,0.005596035016978319,0.20562397721847514,0.24904390479318403,337,0.05510420799175164,318
ENSG00000080007,DDX43,Gene Expression,0.005591807370093875,0.20494006076605165,0.24828218848576414,215,0.03977724408286397,206
ENSG00000166682,TMPRSS5,Gene Expression,0.005582653475383052,0.20686822146408357,0.250450087619384,342,0.047617641125979736,321
ENSG00000168334,XIRP1,Gene Expression,0.005578242495133032,0.2050244198583755,0.24836772391565434,264,0.042160730362900835,254
ENSG00000176076,KCNE5,Gene Expression,0.005576665182126123,0.2063169007655663,0.24981611857719052,328,0.055465373701370085,302
ENSG00000112218,GPR63,Gene Expression,0.005565544554819546,0.20786665582739383,0.251591388766552,284,0.04271256298814545,268
ENSG00000100028,SNRPD3,Gene Expression,0.005562017401594292,0.20574727560515726,0.24917652480560196,178,0.030927617696400234,173
ENSG00000259120,SMIM6,Gene Expression,0.005558116671603784,0.20622195336882676,0.24971789886845525,251,0.038997258815426296,236
ENSG00000134249,ADAM30,Gene Expression,0.005556901098466534,0.20881999447862087,0.2526097963490539,460,0.06957465718043511,411
ENSG00000166634,SERPINB12,Gene Expression,0.005551418733601086,0.20533135504794875,0.2487228597038617,225,0.03699819923167629,211
ENSG00000204969,PCDHA2,Gene Expression,0.005550698219917727,0.208425878438675,0.25218372050450416,266,0.038369402720941366,251
ENSG00000188558,OR2G6,Gene Expression,0.005549351614335593,0.20833801888669878,0.252094308337906,263,0.04180390208532961,254
ENSG00000258986,TMEM179,Gene Expression,0.00554907329181314,0.20962213490732973,0.2534952292469858,464,0.07223881913006036,425
ENSG00000181609,OR52D1,Gene Expression,0.005541295725280947,0.20813897245339308,0.2518872176017738,170,0.029040512535751264,166
ENSG00000173674,EIF1AX,Gene Expression,0.005539179168573907,0.2125612989981871,0.2567572126512755,2050,0.28456132462945194,1498
ENSG00000144278,GALNT13,Gene Expression,0.005534577820639594,0.21084232052958818,0.2548683764800324,307,0.06310547756511799,287
ENSG00000136449,MYCBPAP,Gene Expression,0.005532989252254037,0.21090102864836258,0.25492227696310316,285,0.05940787215604962,272
ENSG00000142530,FAM71E1,Gene Expression,0.005532236501325839,0.21164665664686932,0.25572082658029127,819,0.08644479132643454,684
ENSG00000160097,FNDC5,Gene Expression,0.005530826915690624,0.2096514285905231,0.2535136749685565,198,0.03686540429858038,190
ENSG00000188324,OR6C6,Gene Expression,0.005527110926484952,0.20639166248708518,0.24988988519190036,116,0.015192082461369301,114
ENSG00000111783,RFX4,Gene Expression,0.005522248833866035,0.20950350765890513,0.25336874308701884,212,0.03409727035751492,207
ENSG00000250821,EXOC1L,Gene Expression,0.005521153686685424,0.20758495718152914,0.2512841235498586,144,0.02222414037178414,143
ENSG00000197599,CCDC154,Gene Expression,0.005518877281167003,0.2136031754718224,0.25787770368542556,1201,0.15502711285236473,926
ENSG00000173908,KRT28,Gene Expression,0.005511223818490254,0.2079451122259326,0.25166947827276887,135,0.025150798093652848,130
ENSG00000149635,OCSTAMP,Gene Expression,0.0055095010311128146,0.2110156869290003,0.25504379430952734,194,0.03219351370867844,190
ENSG00000144671,SLC22A14,Gene Expression,0.00550532684118112,0.2113090855094253,0.2553471321080299,228,0.03541683040174276,222
ENSG00000197309,OR10D3,Gene Expression,0.005504503420549277,0.21124727704864998,0.2552895277685847,217,0.036118364300623415,210
ENSG00000174156,GSTA3,Gene Expression,0.005499932327710934,0.20902994637583383,0.25282989762607555,178,0.029426985424978198,174
ENSG00000186509,OR9Q1,Gene Expression,0.005497898804099669,0.21160202420277296,0.25568400916852496,176,0.028742361601559626,170
ENSG00000236444,UBE2L5,Gene Expression,0.005490165174616427,0.2084844356514588,0.2522207685174365,130,0.021459111237291616,129
ENSG00000237353,PATE4,Gene Expression,0.005482397133820952,0.20893635749630324,0.2527336283883735,139,0.017870643682942135,135
ENSG00000112273,HDGFL1,Gene Expression,0.0054812901667248,0.21292543122648344,0.2571110537166712,269,0.03832841725904865,259
ENSG00000189195,BTBD8,Gene Expression,0.005481162539598979,0.21712362196432133,0.2619176989703224,1473,0.24107815055767967,1174
ENSG00000188782,CATSPER4,Gene Expression,0.005480739680126544,0.21275703996724227,0.25695927181595496,239,0.02384225369744398,227
ENSG00000234469,CLDN34,Gene Expression,0.005479947319404911,0.21388834019995384,0.2582047115498005,308,0.038860152052954955,288
ENSG00000105679,GAPDHS,Gene Expression,0.005473277938957274,0.21263342498698856,0.25682715376045656,136,0.023105319397814315,127
ENSG00000160951,PTGER1,Gene Expression,0.005459818697427537,0.21496954734533258,0.2594578975178693,141,0.032616464730681166,138
ENSG00000174576,NPAS4,Gene Expression,0.00545598114131664,0.21609121199455572,0.26074197565983015,268,0.05349221557185004,260
ENSG00000213625,LEPROT,Gene Expression,0.005453015219709127,0.21986220551041313,0.2650265026167314,4564,0.6699848393836758,2505
ENSG00000104760,FGL1,Gene Expression,0.00544770973889955,0.21411863022044342,0.25844815744771216,164,0.02622292993742894,157
ENSG00000101981,F9,Gene Expression,0.005437203857348635,0.2163484436234251,0.26101747280933874,198,0.03580216950297137,191
ENSG00000113600,C9,Gene Expression,0.005435778769319916,0.21626534973946043,0.26093465786138975,230,0.03382293729831932,216
ENSG00000257108,NHLRC4,Gene Expression,0.005433649230639453,0.21903033874072753,0.26404138044482417,403,0.060341124452078704,375
ENSG00000196236,XPNPEP3,Gene Expression,0.005433514175710958,0.22075648076403542,0.2659673996126136,1346,0.17818271619208453,1067
ENSG00000145194,ECE2,Gene Expression,0.005431414270994286,0.21559026190870245,0.260172287730486,160,0.026526413788570524,155
ENSG00000203923,SPANXN1,Gene Expression,0.005427887689479915,0.21320159190669452,0.2574273066381755,89,0.015730294146127033,87
ENSG00000166535,A2ML1,Gene Expression,0.00542508671355867,0.20764954994740892,0.25134546315280654,83,0.011996451801741468,80
ENSG00000183733,FIGLA,Gene Expression,0.005424514838809248,0.2187882390955087,0.2637671392874745,367,0.05412479710124735,348
ENSG00000130385,BMP15,Gene Expression,0.005424330842919847,0.2178789782226105,0.2627937762717071,199,0.03354695522146467,195
ENSG00000134376,CRB1,Gene Expression,0.005411991171108969,0.21850391123338175,0.26344194853298214,221,0.03595263091579491,216
ENSG00000166246,C16orf71,Gene Expression,0.0054090041663395665,0.2205758751728608,0.2657803137885335,407,0.05193245183092616,372
ENSG00000146006,LRRTM2,Gene Expression,0.005405795850751022,0.22124148722899362,0.26649341517056097,341,0.0628648853201714,322
ENSG00000120088,CRHR1,Gene Expression,0.005399442211327695,0.22133010430950084,0.26656459200989513,215,0.044830963266790584,206
ENSG00000176900,OR51T1,Gene Expression,0.0053994130396276836,0.21841947241362103,0.26335772914192596,154,0.030018907309258623,151
ENSG00000104722,NEFM,Gene Expression,0.005397787787569684,0.22086006576769868,0.266069478749771,241,0.03711267692352962,219
ENSG00000159961,OR3A3,Gene Expression,0.0053970258121024735,0.22076060135103237,0.2659673996126136,213,0.03418271862808507,200
ENSG00000167769,ACER1,Gene Expression,0.005396817750987727,0.21825975595954095,0.2632003041211161,183,0.029927644008131287,179
ENSG00000198092,TMPRSS11F,Gene Expression,0.005390863177313089,0.21556810031654505,0.26016293157646797,124,0.019808429564209674,122
ENSG00000115850,LCT,Gene Expression,0.005390166881280484,0.22015854479204178,0.2653305756751506,264,0.03509012907931008,251
ENSG00000243910,TUBA4B,Gene Expression,0.005389875043636324,0.21198556203512764,0.25609603292561656,85,0.014029885957665017,82
ENSG00000183166,CALN1,Gene Expression,0.0053883828406321764,0.22037906948288044,0.2655720450301522,210,0.03527283875997791,203
ENSG00000172476,RAB40A,Gene Expression,0.005388142372811493,0.2219404476797162,0.267228375787207,256,0.036942945043405895,249
ENSG00000229809,ZNF688,Gene Expression,0.005375629713964924,0.22562376281800356,0.27133759567349625,1437,0.20393633778194092,1153
ENSG00000250374,TRIM75P,Gene Expression,0.005374306692802448,0.22176022096147507,0.26702917970526135,209,0.034535925493463786,200
ENSG00000204420,MPIG6B,Gene Expression,0.005372908548295378,0.22322383702494486,0.2686661512679912,334,0.06057806108998341,311
ENSG00000109063,MYH3,Gene Expression,0.005371746911948902,0.22227403753921138,0.26759434736684895,232,0.03630375502054284,226
ENSG00000172367,PDZD3,Gene Expression,0.0053712411882621365,0.2212993845654918,0.2665453730714776,136,0.026567595582368334,135
ENSG00000075043,KCNQ2,Gene Expression,0.005364565315867236,0.22088386455459563,0.26608039618372,133,0.017269452678712237,126
ENSG00000128313,APOL5,Gene Expression,0.00536311303539983,0.21803457622347278,0.26296388406192134,114,0.020078864669541126,113
ENSG00000122145,TBX22,Gene Expression,0.0053622639908368405,0.2235018706405838,0.26894700275150824,212,0.03516856935569692,209
ENSG00000179097,HTR1F,Gene Expression,0.005361526408878072,0.22506839941992185,0.270705770045704,411,0.0658739444681106,371
ENSG00000189132,FAM47B,Gene Expression,0.005359640038816668,0.22003507373766018,0.2652171756613613,108,0.024714834749244702,107
ENSG00000188211,NCR3LG1,Gene Expression,0.005357831950184639,0.22640335734497552,0.2722388798761906,754,0.09578311388465345,652
ENSG00000103313,MEFV,Gene Expression,0.005355971909516562,0.22655231692950917,0.27238171757086277,500,0.08262921961271337,463
ENSG00000173612,GPRC6A,Gene Expression,0.005352593063436492,0.22304914599253278,0.2684916920027448,195,0.02955111921794855,188
ENSG00000151834,GABRA2,Gene Expression,0.005347783976232867,0.22435486103305635,0.2698835023859337,246,0.04266613673099007,233
ENSG00000188620,HMX3,Gene Expression,0.005346549324538946,0.21751603064045377,0.26237353525579754,314,0.060188894761791414,285
ENSG00000147588,PMP2,Gene Expression,0.005344680329010688,0.22314058573395146,0.26858385547711666,197,0.029805116693374708,191
ENSG00000268988,SPANXN2,Gene Expression,0.005342726198851381,0.22326199790322665,0.26869417010868896,158,0.024163453027839104,157
ENSG00000183775,KCTD16,Gene Expression,0.005338930302329333,0.22655004152301217,0.27238171757086277,284,0.04821126224856882,267
ENSG00000172238,ATOH1,Gene Expression,0.0053377067678252324,0.226153815449341,0.27195692918769904,264,0.04269936227426771,252
ENSG00000152315,KCNK13,Gene Expression,0.005336847045264781,0.22686660588247798,0.27274142325148293,339,0.04983555870899442,318
ENSG00000137252,HCRTR2,Gene Expression,0.0053366934583409026,0.22485324201472312,0.2704650015200747,228,0.031104256285209422,219
ENSG00000206073,SERPINB4,Gene Expression,0.0053358379707837845,0.22379521252813683,0.2692641005802651,155,0.028787171974636157,152
ENSG00000163825,RTP3,Gene Expression,0.005335433020819977,0.22399481344661742,0.2694862974141874,211,0.04313983664361406,202
ENSG00000100078,PLA2G3,Gene Expression,0.005308210535188504,0.22173920272249958,0.2670216782951482,98,0.01592248296721296,96
ENSG00000140955,ADAD2,Gene Expression,0.005304012135858245,0.22952671792784285,0.2757339970652521,332,0.05779674023138272,317
ENSG00000177202,SPACA4,Gene Expression,0.005298081207756105,0.22953908450862892,0.2757339970652521,261,0.04074919307845425,245
ENSG00000204669,C9orf57,Gene Expression,0.005292013347398535,0.2273197331512571,0.27326798280819564,165,0.02279825627169449,159
ENSG00000120094,HOXB1,Gene Expression,0.005289712055097542,0.22827036550067836,0.27433770763313686,147,0.024059454543951118,143
ENSG00000113231,PDE8B,Gene Expression,0.005289630482418814,0.23178532343022296,0.2783240574488848,690,0.10647986708754914,614
ENSG00000178301,AQP11,Gene Expression,0.005281970963819123,0.23283579629616158,0.27943390747248215,741,0.0775222299617132,620
ENSG00000182870,GALNT9,Gene Expression,0.005281276626512278,0.22843794630525904,0.2745208358394514,145,0.024711764637379938,142
ENSG00000182545,RNASE10,Gene Expression,0.005280733059726132,0.23011212304909368,0.27638558463210505,226,0.035149460524719546,221
ENSG00000071991,CDH19,Gene Expression,0.005275931145102695,0.22913923667143798,0.2753452720178014,171,0.026102474112112844,164
ENSG00000120057,SFRP5,Gene Expression,0.005274903117866137,0.22420081638248268,0.2697161663403363,123,0.018778767462102983,120
ENSG00000122012,SV2C,Gene Expression,0.005268563116541905,0.22038832093109217,0.2655720450301522,56,0.009239520841584303,55
ENSG00000131864,USP29,Gene Expression,0.005261288041888416,0.23057138202749172,0.27690035742523383,220,0.031648495991500755,211
ENSG00000183128,CALHM3,Gene Expression,0.005257399579824335,0.23192379445135014,0.2784435291423539,242,0.034403024628358474,229
ENSG00000186458,DEFB132,Gene Expression,0.005256760596914477,0.22942511530967735,0.2756337668528534,126,0.024413634907836324,125
ENSG00000156253,RWDD2B,Gene Expression,0.005256628983836364,0.2356865838970157,0.28276364236997326,1594,0.26143854962871954,1248
ENSG00000157211,CDCP2,Gene Expression,0.005255485945110029,0.23031095857520967,0.27660600425927806,167,0.025716283084338955,161
ENSG00000186191,BPIFB4,Gene Expression,0.005254970239104554,0.22823196937901757,0.27430982088181727,125,0.018781782775323927,123
ENSG00000172139,SLC9C1,Gene Expression,0.00525338870712368,0.23178770779014624,0.2783240574488848,207,0.032053759398392216,200
ENSG00000120318,ARAP3,Gene Expression,0.0052523642905229605,0.23611100138503094,0.28325162720138986,1291,0.21395232403646536,1041
ENSG00000147434,CHRNA6,Gene Expression,0.005243263086528291,0.233619464192645,0.28035577864298805,271,0.03680975247992409,255
ENSG00000146383,TAAR6,Gene Expression,0.005241488937513812,0.2323757803299653,0.2789374477887152,256,0.031775393130449484,246
ENSG00000183303,OR5P2,Gene Expression,0.005239556074037044,0.22934804082558924,0.27555950393577583,125,0.020008668537480363,120
ENSG00000205710,C17orf107,Gene Expression,0.005237671525040887,0.23644723940836876,0.28359846916151893,514,0.0904257265269761,477
ENSG00000185155,MIXL1,Gene Expression,0.005234335917786878,0.2365646713013898,0.2837204719374224,471,0.07487862656380012,435
ENSG00000039600,SOX30,Gene Expression,0.00523271353880866,0.23419090341011906,0.2810041834112912,231,0.03956249439554144,222
ENSG00000197951,ZNF71,Gene Expression,0.00522931151050053,0.23816759620465655,0.28547225949756233,1688,0.20766736965693544,1277
ENSG00000178602,OTOS,Gene Expression,0.0052285998170588325,0.23189210522992876,0.2784308985258408,193,0.035493129513321835,186
ENSG00000170683,OR10A3,Gene Expression,0.005222932297647325,0.23276719771045618,0.27938872045868485,165,0.029721246670283197,160
ENSG00000136231,IGF2BP3,Gene Expression,0.005215770802521393,0.23787639311755915,0.2851989478174401,514,0.08894232454851009,480
ENSG00000180481,GLIPR1L2,Gene Expression,0.0052152649681756124,0.2379644930284348,0.2852666900890598,416,0.0678876473613028,387
ENSG00000198914,POU3F3,Gene Expression,0.005212578490353478,0.23642743086160722,0.28359354890302135,260,0.05108400522070679,246
ENSG00000196967,ZNF585A,Gene Expression,0.005211142846547556,0.23960449380156446,0.286965955165896,1549,0.19854107726655612,1192
ENSG00000186564,FOXD2,Gene Expression,0.005207874868124138,0.23846748228380754,0.2857937647760805,609,0.07405362699744195,528
ENSG00000175785,PRIMA1,Gene Expression,0.005193676514251222,0.23967499002820647,0.2870123106479172,579,0.08657197274713758,515
ENSG00000183019,MCEMP1,Gene Expression,0.005186793828206014,0.23612834755791745,0.28325361702802004,146,0.025083089928942755,141
ENSG00000150045,KLRF1,Gene Expression,0.005184860209655483,0.23781493310283297,0.28514419497342136,272,0.04304708626697985,254
ENSG00000284484,AC025287.4,Gene Expression,0.005181631714959405,0.2391419628640692,0.28648800965191307,277,0.051321330776488594,269
ENSG00000188883,KLRG2,Gene Expression,0.005178251512466333,0.23938885082587325,0.28674572711370355,334,0.040827752252289906,309
ENSG00000172020,GAP43,Gene Expression,0.005175928610169309,0.23965304150536793,0.2870050618439294,260,0.050555752700669816,249
ENSG00000119915,ELOVL3,Gene Expression,0.005175519409058425,0.2388222350955198,0.2861619402007237,218,0.03856577857438542,210
ENSG00000137707,BTG4,Gene Expression,0.0051753600908573385,0.2383579942505194,0.28568150973696504,153,0.02881459634954308,149
ENSG00000198077,CYP2A7,Gene Expression,0.005174641970680949,0.23871087226064414,0.28606115788586695,203,0.03631119534016718,199
ENSG00000109956,B3GAT1,Gene Expression,0.005174577211177281,0.2401288148566716,0.2875366987898443,254,0.043808865651683224,243
ENSG00000218823,PAPOLB,Gene Expression,0.005170953756176932,0.23949626289186732,0.2868553580613968,269,0.05014071597350906,260
ENSG00000137090,DMRT1,Gene Expression,0.005170126791252724,0.23718044007250283,0.2844023127871637,114,0.02171273994733941,112
ENSG00000204572,KRTAP5-10,Gene Expression,0.0051690380147326525,0.23912423301905017,0.28648577741304293,176,0.036193885724214704,172
ENSG00000268041,ERFL,Gene Expression,0.005168673521862819,0.24056944135383174,0.2880070171784104,331,0.049207833801054326,313
ENSG00000164270,HTR4,Gene Expression,0.00516569800560131,0.24165177865147314,0.2891494045944996,488,0.06864425867608069,433
ENSG00000166329,CCDC182,Gene Expression,0.005165236270137658,0.24040410656636424,0.28784725120439475,274,0.04067316968058798,262
ENSG00000196131,VN1R2,Gene Expression,0.005163587234090375,0.23800019395881478,0.2852905465126708,167,0.0274979420267137,162
ENSG00000204967,PCDHA4,Gene Expression,0.005158809269384165,0.24174851093225724,0.28920765344151833,281,0.043637433231554584,267
ENSG00000244020,MT1HL1,Gene Expression,0.005157736200220895,0.23193346689748573,0.2784435291423539,82,0.01985713450273205,82
ENSG00000154764,WNT7A,Gene Expression,0.005148987630314493,0.24161577896486208,0.2891254890973259,236,0.03003457766021795,225
ENSG00000177354,C10orf71,Gene Expression,0.0051462378072587,0.24048355340752625,0.28792328362351927,159,0.02832154301352491,152
ENSG00000108417,KRT37,Gene Expression,0.005145912341380737,0.2415898537356025,0.28911362666026236,205,0.03840695192748602,194
ENSG00000102312,PORCN,Gene Expression,0.005144913283879724,0.24540458811273202,0.29330940907946573,1330,0.18812061641134942,1064
ENSG00000123405,NFE2,Gene Expression,0.005144633475470487,0.2411339126618366,0.288606252619788,225,0.031175994846137558,214
ENSG00000179165,PXT1,Gene Expression,0.0051370164134230826,0.24241466302674097,0.2899469498947294,181,0.03479559469175754,178
ENSG00000170289,CNGB3,Gene Expression,0.005133336203925088,0.24329255229372349,0.290958426560834,244,0.034994574012614674,238
ENSG00000185013,NT5C1B,Gene Expression,0.005132419701747587,0.2415375345568047,0.2890701745845871,234,0.034752457310145826,222
ENSG00000153086,ACMSD,Gene Expression,0.005129484464237231,0.24168188081432151,0.28916626068407586,200,0.02806335312553853,189
ENSG00000006837,CDKL3,Gene Expression,0.005128897219756077,0.24556434133961536,0.29346149627560364,718,0.09721625234269303,627
ENSG00000174776,WDR49,Gene Expression,0.005124340054110223,0.24482763293119136,0.2926391990073872,359,0.05186808827577161,334
ENSG00000219481,NBPF1,Gene Expression,0.005120248232187991,0.24742474830513395,0.29554784700962544,936,0.1509879337790841,815
